100
99.8373
99.9759
100.062
99.8587
99.2506
98.8435
98.8024
98.9006
98.8899
98.4256
97.6544
96.9952
96.8152
96.9002
96.9535
96.6108
95.894
95.2546
94.9292
94.9198
94.8522
94.3944
93.6155
92.8604
92.5328
92.5078
92.4469
92.0235
91.1916
90.3549
89.9148
89.8402
89.7616
89.3189
88.5063
87.6858
87.3045
87.2585
87.2114
86.8256
86.1037
85.3611
84.9877
84.9415
84.8943
84.614
83.9821
83.3291
83.0087
83.0483
83.1406
82.9631
82.4723
81.9061
81.5901
81.641
81.7436
81.6307
81.1555
80.5738
80.2521
80.2811
80.3822
80.2525
79.7899
79.1945
78.8093
78.7235
78.7177
78.5379
78.0381
77.4055
76.9643
76.8296
76.8016
76.5917
76.122
75.4954
75.0276
74.8477
74.7988
74.5963
74.1372
73.5303
73.099
72.8905
72.8487
72.6775
72.2724
71.7432
71.3746
71.2129
71.2081
71.0681
70.7643
70.2901
69.9397
69.7952
69.86
69.8028
69.5156
69.1204
68.8124
68.6992
68.6769
68.5736
68.3064
67.9012
67.5701
67.3886
67.3425
67.2304
66.9415
66.555
66.1946
65.9804
65.8568
65.7097
65.3928
64.995
64.6144
64.3819
64.2508
64.0769
63.7849
63.3781
62.9791
62.7092
62.5552
62.412
62.1462
61.7832
61.4167
61.1623
61.0327
60.9378
60.746
60.399
60.0663
59.8086
59.6865
59.5862
59.4122
59.1461
58.8445
58.625
58.4976
58.4303
58.2723
58.0156
57.7288
57.4957
57.3318
57.2087
57.0515
56.7978
56.4886
56.2201
56.0474
55.9141
55.7564
55.4999
55.1952
54.9106
54.6772
54.5319
54.3417
54.0837
53.7805
53.4903
53.2625
53.0978
52.9324
52.6902
52.4122
52.1145
51.9048
51.7586
51.5768
